CustomerID,Count,Country,State,City,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,State_freq,City_freq,Z_Score,Avg Monthly Spend,Churn Risk Category,Lifetime Revenue
4723-BEGSG,1,United States,California,Corona,"33.833686, -117.513063",33.833686,-117.513063,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,No,0,61,5483,Don't know,7043,20,,84.64236111111111,Medium,6094.25
6516-NKQBO,1,United States,California,Corona,"33.819385, -117.600213",33.819385,-117.600213,Male,No,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,No,0,75,3067,Don't know,7043,20,,81.18157894736842,High,3084.9
8672-OAUPW,1,United States,California,Corona,"33.762351, -117.488725",33.762351,-117.488725,Male,No,No,No,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,No,0,56,4138,Don't know,7043,20,,46.21078431372549,Medium,2356.75
8207-DMRVL,1,United States,California,Yorba Linda,"33.897253, -117.792202",33.897253,-117.792202,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,No,0,51,6158,Don't know,7043,8,,115.36180555555555,Medium,8306.05
2804-ETQDK,1,United States,California,Ventura,"34.278697, -119.167798",34.278697,-119.167798,Male,No,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1357.1,No,0,74,4101,Don't know,7043,12,,20.562121212121212,High,1357.1
6689-VRRTK,1,United States,California,Camarillo,"34.227846, -119.079903",34.227846,-119.079903,Female,Yes,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,No,0,35,5720,Don't know,7043,8,,110.4625,Low,4860.35
7138-GIRSH,1,United States,California,Camarillo,"34.205504, -118.993111",34.205504,-118.993111,Male,No,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,No,0,76,4145,Don't know,7043,8,,68.36399999999999,High,3418.2
9396-ZSFLL,1,United States,California,Carpinteria,"34.441398, -119.513163",34.441398,-119.513163,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,631.4,No,0,78,3762,Don't know,7043,4,,42.093333333333334,High,631.4
6464-KEXXH,1,United States,California,Fillmore,"34.408161, -118.865111",34.408161,-118.865111,Male,No,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3,No,0,33,2372,Don't know,7043,4,,23.2875,Low,186.3
7134-MJPDY,1,United States,California,Moorpark,"34.312945, -118.858169",34.312945,-118.858169,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,No,0,40,5569,Don't know,7043,4,,105.70833333333333,Low,6976.75
5240-CAOYT,1,United States,California,Oak View,"34.404544, -119.302118",34.404544,-119.302118,Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,No,0,43,4882,Don't know,7043,4,,85.69912280701755,Medium,4884.85
4059-IIEBK,1,United States,California,Ojai,"34.581308, -118.931948",34.581308,-118.931948,Female,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,No,0,61,4025,Don't know,7043,4,,74.70714285714287,Medium,522.95
4881-JVQOD,1,United States,California,Oxnard,"34.223244, -119.18012",34.223244,-119.18012,Male,Yes,Yes,Yes,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,No,0,55,5248,Don't know,7043,12,,36.260000000000005,Medium,362.6
0516-UXRMT,1,United States,California,Oxnard,"34.156629, -119.117218",34.156629,-119.117218,Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,No,0,71,5801,Don't know,7043,12,,92.83548387096775,High,5755.8
4851-BQDNX,1,United States,California,Oxnard,"34.18454, -119.224666",34.18454,-119.224666,Male,No,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,No,0,50,5904,Don't know,7043,12,,83.89125,Medium,3355.65
5148-HKFIR,1,United States,California,Piru,"34.432843, -118.730106",34.432843,-118.730106,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,No,0,76,4404,Don't know,7043,4,,20.3475,High,406.95
3003-CMDUU,1,United States,California,Santa Paula,"34.402343, -119.094824",34.402343,-119.094824,Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,No,0,52,3273,Don't know,7043,4,,95.82799999999999,Medium,2395.7
5016-IBERQ,1,United States,California,Simi Valley,"34.296813, -118.685703",34.296813,-118.685703,Male,No,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,No,0,33,2781,Don't know,7043,8,,85.5695652173913,Low,1968.1
6797-UCJHZ,1,United States,California,Simi Valley,"34.269449, -118.768471",34.269449,-118.768471,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,No,0,27,5722,Don't know,7043,8,,103.325,Low,6819.45
2469-DTSGX,1,United States,California,Somis,"34.297628, -119.014627",34.297628,-119.014627,Female,Yes,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,No,0,75,5388,Don't know,7043,4,,110.32569444444444,High,7943.45
9931-KGHOA,1,United States,California,Santa Barbara,"34.438581, -119.685368",34.438581,-119.685368,Female,No,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,No,0,40,5928,Don't know,7043,28,,53.78152173913043,Low,2473.95
1775-KWJKQ,1,United States,California,Santa Barbara,"34.037342, -119.80079",34.037342,-119.80079,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,No,0,50,6046,Don't know,7043,28,,91.15138888888889,Medium,6562.9
7665-VIGUD,1,United States,California,Santa Barbara,"34.457541, -119.631072",34.457541,-119.631072,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,176.3,No,0,38,4745,Don't know,7043,28,,17.630000000000003,Low,176.3
9411-TPQQV,1,United States,California,Santa Barbara,"34.406256, -119.726936",34.406256,-119.726936,Female,No,No,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,No,0,74,3533,Don't know,7043,28,,55.904999999999994,High,2236.2
7954-MLBUN,1,United States,California,Santa Barbara,"34.460197, -119.802602",34.460197,-119.802602,Male,No,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,No,0,64,2021,Don't know,7043,28,,100.31935483870969,Medium,3109.9
2077-DDHJK,1,United States,California,Goleta,"34.489983, -120.091246",34.489983,-120.091246,Female,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,No,0,50,4114,Don't know,7043,4,,72.22573529411765,Medium,4911.35
9574-BOSMD,1,United States,California,Arvin,"35.116307, -118.817644",35.116307,-118.817644,Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,No,0,72,5668,Don't know,7043,4,,23.826470588235296,High,1620.2
4908-XAXAY,1,United States,California,Buttonwillow,"35.451402, -119.488413",35.451402,-119.488413,Female,Yes,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,No,0,30,5982,Don't know,7043,4,,87.4938775510204,Low,4287.2
8404-VLQFB,1,United States,California,California Hot Springs,"35.865795, -118.69759",35.865795,-118.69759,Female,No,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.25,394.85,No,0,59,4667,Don't know,7043,4,,26.323333333333334,Medium,394.85
2391-IPLOP,1,United States,California,Corcoran,"36.04533, -119.532424",36.04533,-119.532424,Male,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,No,0,27,4706,Don't know,7043,4,,68.843,Low,3442.15
3509-GWQGF,1,United States,California,Ducor,"35.846067, -119.004073",35.846067,-119.004073,Male,Yes,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,No,0,77,5242,Don't know,7043,4,,72.19166666666666,High,1732.6
5845-BZZIB,1,United States,California,Frazier Park,"34.907911, -119.234281",34.907911,-119.234281,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,No,0,65,4517,Don't know,7043,8,,18.72285714285714,Medium,655.3
1140-UKVZG,1,United States,California,Farmersville,"36.29878, -119.201028",36.29878,-119.201028,Female,No,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,475.25,No,0,66,5208,Don't know,7043,4,,27.955882352941178,Medium,475.25
5183-SNMJQ,1,United States,California,Frazier Park,"34.827662, -118.999073",34.827662,-118.999073,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,No,0,33,5787,Don't know,7043,8,,86.51,Low,865.1
8100-PNJMH,1,United States,California,Glennville,"35.735694, -118.738483",35.735694,-118.738483,Male,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,No,0,42,5228,Don't know,7043,4,,90.18676470588235,Medium,6132.7
7838-LAZFO,1,United States,California,Hanford,"36.29223, -119.622676",36.29223,-119.622676,Male,No,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,No,0,37,4192,Don't know,7043,4,,79.94444444444444,Low,3597.5
2085-JVGAD,1,United States,California,Ivanhoe,"36.385818, -119.224243",36.385818,-119.224243,Male,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No,0,24,3078,Don't know,7043,4,,18.855405405405406,Low,697.65
8095-WANWK,1,United States,California,Kettleman City,"35.996923, -120.000951",35.996923,-120.000951,Female,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,No,0,38,5369,Don't know,7043,4,,42.87,Low,428.7
3030-ZKIWL,1,United States,California,Lake Isabella,"35.607875, -118.466318",35.607875,-118.466318,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,21,2798,Don't know,7043,4,,20.05,Low,20.05
9565-FLVCG,1,United States,California,Lamont,"35.245035, -118.905553",35.245035,-118.905553,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,No,0,74,5420,Don't know,7043,4,,68.60230769230769,High,4459.15
8755-OGKNA,1,United States,California,Laton,"36.444232, -119.718285",36.444232,-119.718285,Female,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,No,0,45,5864,Don't know,7043,4,,20.48421052631579,Medium,1167.6
2800-VEQXM,1,United States,California,Lebec,"34.845861, -118.885163",34.845861,-118.885163,Female,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,No,0,21,3319,Don't know,7043,4,,79.36666666666666,Low,238.1
5533-RJFTJ,1,United States,California,Lemoore,"36.303666, -119.825657",36.303666,-119.825657,Male,No,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,No,0,42,5214,Don't know,7043,4,,29.655102040816324,Medium,1453.1
0214-JHPFW,1,United States,California,Lost Hills,"35.637715, -119.893068",35.637715,-119.893068,Female,No,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No,0,42,5640,Don't know,7043,4,,57.70428571428572,Medium,4039.3
5642-MHDQT,1,United States,California,Mc Farland,"35.666886, -119.186717",35.666886,-119.186717,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,No,0,42,4836,Don't know,7043,4,,19.612264150943396,Medium,1039.45
3088-FVYWK,1,United States,California,Mc Kittrick,"35.38381, -119.730885",35.38381,-119.730885,Male,No,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1336.1,No,0,46,5794,Don't know,7043,4,,25.20943396226415,Medium,1336.1
9092-GDZKO,1,United States,California,New Cuyama,"34.956577, -119.750142",34.956577,-119.750142,Male,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,No,0,51,3534,Don't know,7043,4,,22.427272727272726,Medium,493.4
3729-OWRVL,1,United States,California,Pixley,"35.957019, -119.330928",35.957019,-119.330928,Male,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,0,79,4295,Don't know,7043,4,,111.47923076923077,High,7246.15
2324-AALNO,1,United States,California,Porterville,"36.008958, -118.891593",36.008958,-118.891593,Female,No,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,No,0,41,5517,Don't know,7043,4,,25.082291666666666,Medium,1203.95
5760-IFJOZ,1,United States,California,Richgrove,"35.809921, -119.127437",35.809921,-119.127437,Male,No,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,0,77,3449,Don't know,7043,4,,104.53333333333335,High,313.6
2826-UWHIS,1,United States,California,Sequoia National Park,"36.527243, -118.594938",36.527243,-118.594938,Male,No,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No,0,55,5602,Don't know,7043,4,,83.90777777777778,Medium,3775.85
7501-IWUNG,1,United States,California,Springville,"36.245926, -118.693138",36.245926,-118.693138,Female,No,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,0,58,6301,Don't know,7043,4,,75.67295081967214,Medium,4616.05
4957-TREIR,1,United States,California,Stratford,"36.175255, -119.813805",36.175255,-119.813805,Male,No,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,0,20,5645,Don't know,7043,4,,65.21666666666667,Low,195.65
7251-LJBQN,1,United States,California,Strathmore,"36.141319, -119.129075",36.141319,-119.129075,Female,Yes,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,0,20,3568,Don't know,7043,4,,104.71,Low,4188.4
8040-MNRTF,1,United States,California,Taft,"35.184837, -119.402525",35.184837,-119.402525,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,0,64,3029,Don't know,7043,4,,71.1,Medium,71.1
1536-HBSWP,1,United States,California,Terra Bella,"35.939068, -119.043666",35.939068,-119.043666,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0,56,4667,Don't know,7043,4,,49.9,Medium,49.9
5313-FPXWG,1,United States,California,Three Rivers,"36.413433, -118.854708",36.413433,-118.854708,Male,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,No,0,75,4886,Don't know,7043,4,,24.83137254901961,High,1266.4
0946-FKYTX,1,United States,California,Tulare,"36.185471, -119.375243",36.185471,-119.375243,Male,No,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,No,0,51,6290,Don't know,7043,4,,31.21923076923077,Medium,1623.4
5076-YVXCM,1,United States,California,Tupman,"35.316263, -119.402559",35.316263,-119.402559,Male,No,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,0,65,4191,Don't know,7043,4,,81.36176470588235,Medium,4149.45
8262-COGGB,1,United States,California,Visalia,"36.303793, -119.375646",36.303793,-119.375646,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,48,5384,Don't know,7043,12,,20.45,Medium,20.45
6663-JOCQO,1,United States,California,Wasco,"35.652242, -119.4464",35.652242,-119.4464,Male,No,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,0,43,4258,Don't know,7043,4,,75.62903225806451,Medium,2344.5
9620-QJREV,1,United States,California,Weldon,"35.55647, -118.244914",35.55647,-118.244914,Male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,No,0,56,3313,Don't know,7043,4,,21.554255319148936,Medium,1013.05
2682-KEVRP,1,United States,California,Woodlake,"36.464635, -119.094348",36.464635,-119.094348,Female,Yes,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,No,0,21,4327,Don't know,7043,4,,18.954545454545453,Low,417.0
2480-JZOSN,1,United States,California,Woody,"35.710244, -118.881679",35.710244,-118.881679,Female,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,No,0,59,4517,Don't know,7043,4,,20.65,Medium,20.65
0078-XZMHT,1,United States,California,Visalia,"36.391777, -119.372842",36.391777,-119.372842,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No,0,76,6322,Don't know,7043,12,,87.725,High,6316.2
9978-HYCIN,1,United States,California,Bakersfield,"35.383937, -119.020428",35.383937,-119.020428,Male,Yes,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,No,0,68,3384,Don't know,7043,40,,85.4904255319149,Medium,4018.05
8338-QIUNR,1,United States,California,Bakersfield,"35.339796, -119.023552",35.339796,-119.023552,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,No,0,49,4397,Don't know,7043,40,,66.82777777777778,Medium,4811.6
1525-LNLOJ,1,United States,California,Bakersfield,"35.391733, -118.984109",35.391733,-118.984109,Male,No,Yes,No,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,No,0,60,4186,Don't know,7043,40,,63.48030303030303,Medium,4189.7
